DATE,10-Year Real Interest Rate,Bank Credit All Commercial Banks,CPI All Urban Consumers,CPI All Items,Continued Claims (Insured Unemployment),Federal Funds Rate,GDP,Households Owners Equity in Real Estate Level,M1,M2,Median CPI,Personal Savings Rate,Real GDP,Sticky Price Consumer Price Index less Food and Energy,Sticky Price Consumer Price Index,Unemployment Rate,NASDAQ Price,S&P 500 Price
12/10/2016,0.70045658,12075.3839,242.637,0.032732139,2030000,0.41,18968.041,15261.431,3332.2,13259.5,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5444.50,2259.53
12/11/2016,0.70045658,12075.3839,242.637,0.032732139,2030000,0.41,18968.041,15261.431,3332.2,13259.5,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5444.50,2259.53
12/12/2016,0.70045658,12075.3839,242.637,0.032732139,2030000,0.41,18968.041,15261.431,3234.4,13281.1,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5412.54,2256.96
12/13/2016,0.70045658,12075.3839,242.637,0.032732139,2030000,0.41,18968.041,15261.431,3234.4,13281.1,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5463.83,2271.72
12/14/2016,0.70045658,12079.0471,242.637,0.032732139,2030000,0.41,18968.041,15261.431,3234.4,13281.1,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5436.67,2253.28
12/15/2016,0.70045658,12079.0471,242.637,0.032732139,2030000,0.66,18968.041,15261.431,3234.4,13281.1,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5456.85,2262.03
12/16/2016,0.70045658,12079.0471,242.637,0.032732139,2030000,0.66,18968.041,15261.431,3234.4,13281.1,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5437.16,2258.07
12/17/2016,0.70045658,12079.0471,242.637,0.032732139,2078000,0.66,18968.041,15261.431,3234.4,13281.1,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5437.16,2258.07
12/18/2016,0.70045658,12079.0471,242.637,0.032732139,2078000,0.66,18968.041,15261.431,3234.4,13281.1,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5437.16,2258.07
12/19/2016,0.70045658,12079.0471,242.637,0.032732139,2078000,0.66,18968.041,15261.431,3340.5,13301.8,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5457.44,2262.53
12/20/2016,0.70045658,12079.0471,242.637,0.032732139,2078000,0.66,18968.041,15261.431,3340.5,13301.8,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5483.94,2270.76
12/21/2016,0.70045658,12072.6456,242.637,0.032732139,2078000,0.66,18968.041,15261.431,3340.5,13301.8,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5471.43,2265.18
12/22/2016,0.70045658,12072.6456,242.637,0.032732139,2078000,0.66,18968.041,15261.431,3340.5,13301.8,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5447.42,2260.96
12/23/2016,0.70045658,12072.6456,242.637,0.032732139,2078000,0.66,18968.041,15261.431,3340.5,13301.8,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5462.69,2263.79
12/24/2016,0.70045658,12072.6456,242.637,0.032732139,2077000,0.66,18968.041,15261.431,3340.5,13301.8,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5462.69,2263.79
12/25/2016,0.70045658,12072.6456,242.637,0.032732139,2077000,0.66,18968.041,15261.431,3340.5,13301.8,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5462.69,2263.79
12/26/2016,0.70045658,12072.6456,242.637,0.032732139,2077000,0.66,18968.041,15261.431,3519.3,13296,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5462.69,2263.79
12/27/2016,0.70045658,12072.6456,242.637,0.032732139,2077000,0.66,18968.041,15261.431,3519.3,13296,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5487.44,2268.88
12/28/2016,0.70045658,12065.4744,242.637,0.032732139,2077000,0.66,18968.041,15261.431,3519.3,13296,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5438.56,2249.92
12/29/2016,0.70045658,12065.4744,242.637,0.032732139,2077000,0.66,18968.041,15261.431,3519.3,13296,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5432.09,2249.26
12/30/2016,0.70045658,12065.4744,242.637,0.032732139,2077000,0.55,18968.041,15261.431,3519.3,13296,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5383.12,2238.83
12/31/2016,0.70045658,12065.4744,242.637,0.032732139,2028000,0.55,18968.041,15261.431,3519.3,13296,2.038385108,6.5,17812.56,2.594944,0.21493,4.7,5383.12,2238.83
1/1/2017,0.72565107,12065.4744,243.618,0.582772789,2028000,0.55,19148.194,15637.82,3519.3,13296,3.436305775,6.9,17889.094,2.661562,0.26537,4.7,5383.12,2238.83
1/2/2017,0.72565107,12065.4744,243.618,0.582772789,2028000,0.55,19148.194,15637.82,3571.6,13346.1,3.436305775,6.9,17889.094,2.661562,0.26537,4.7,5383.12,2238.83
1/3/2017,0.72565107,12065.4744,243.618,0.582772789,2028000,0.66,19148.194,15637.82,3571.6,13346.1,3.436305775,6.9,17889.094,2.661562,0.26537,4.7,5429.08,2257.83
1/4/2017,0.72565107,12093.2975,243.618,0.582772789,2028000,0.66,19148.194,15637.82,3571.6,13346.1,3.436305775,6.9,17889.094,2.661562,0.26537,4.7,5477.01,2270.75
